Timestamp;Age_;Age;Gender_;Gender;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence;comments
27/08/2014 12:54;28|-38;32;F;female;Germany;NA;No;No;No;Sometimes;100-500;No;Yes;No;No;No;No;Don't know;Very difficult;Yes;Yes;Some of them;No;No;No;No;Yes;Too many people even especially IT considered mental health issues as a choice or something people can freely act about. You are depressed: take vacation. You feel weird: admit it is physical (otherwise it is not serious) go and see a doctor (and if you are on sick leave too many days you will get fired). You don't feel good today: take a holiday but don't work from home. In startup there is what I call the tyranny of happiness: you have to look happy to be accepted and to be worked with. At some point playing a role can definitely make the mental health issue worse and it is also a threat to diversity :(I don't like to call mental health issues an issue but actually when it comes to company field it too often becomes an issue and this is sad because working is sometimes better than medication. It is a vicious circle: people are scared of speaking about it so they don't inform their coworkers about what mental health is for real and so coworkers are so scared on a regular basis that the people with mental health issues keep it for themselves. 
27/08/2014 13:02;28|-38;32;M;Male;United Kingdom;NA;No;Yes;Yes;Sometimes;100-500;Yes;Yes;Don't know;Not sure;No;No;Don't know;Somewhat difficult;Yes;Maybe;No;No;No;No;No;Yes;I've answered 'Yes' on remote working but 50% is the maximum time we're allowed.The branch of the company I work for doesn't offer any medical benefits. It's not as common in the UK as we have the NHS for the moment. There are international branches that may so I've answered 'Don't know'.
27/08/2014 13:07;28|-38;32;F;F;United States;TX;No;Yes;Yes;Sometimes;6-25;No;Yes;Don't know;No;No;No;No;Don't know;Yes;Maybe;Some of them;Some of them;No;Maybe;No;Yes;NA
27/08/2014 13:07;28|-38;32;F;f;United States;MA;No;No;Yes;Sometimes;100-500;No;No;Yes;Yes;Don't know;Don't know;Yes;Very easy;No;No;Yes;Yes;No;Yes;Yes;No;NA
27/08/2014 13:18;28|-38;32;M;male;United States;WA;No;No;No;Rarely;1-5;Yes;Yes;No;Yes;No;No;Don't know;Very difficult;No;No;Some of them;Yes;No;Maybe;Yes;No;NA
27/08/2014 13:37;28|-38;32;M;M;United States;NC;No;Yes;Yes;Sometimes;1-5;Yes;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;Yes;Yes;No;Yes;Don't know;No;NA
27/08/2014 13:53;28|-38;32;M;male;United States;NV;No;No;No;NA;6-25;No;Yes;No;Yes;No;Don't know;Don't know;Very easy;No;No;Some of them;Yes;No;Maybe;Don't know;No;NA
27/08/2014 13:54;28|-38;32;M;Male;United Kingdom;NA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Very easy;Maybe;Maybe;Yes;Some of them;Maybe;Maybe;Don't know;Yes;Some of these questions were difficult to answer as being self-employed they didn't all apply to me.
27/08/2014 13:55;28|-38;32;M;Male;United States;CO;No;No;No;Never;6-25;Yes;Yes;No;No;No;No;Don't know;Very easy;No;No;Yes;Yes;No;No;Don't know;No;NA
27/08/2014 14:15;28|-38;32;M;Male;United States;CA;No;No;No;Never;More than 1000;No;Yes;Yes;No;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 14:28;28|-38;32;M;Male;United States;OR;No;No;No;Never;500-1000;No;Yes;Yes;Not sure;Don't know;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 15:05;28|-38;32;M;Male;United States;MI;No;Yes;Yes;Rarely;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don't know;No;No;Some of them;Yes;No;Yes;Yes;No;NA
27/08/2014 15:22;28|-38;32;F;F;United States;WA;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;No;Some of them;Yes;No;Maybe;Yes;No;My employer does what they can providing a wellness program and pointing it out after particularly stressful times. But the interaction between the wellness program and the medical insurance is unpleasant and finding a long-term therapist / psychiatrist covered by insurance is amazingly difficult. My current lack of active treatment is due to insurance friction more than workplace friction.
27/08/2014 15:25;28|-38;32;F;female;United States;AL;No;No;No;Never;100-500;No;Yes;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;No;Some of them;No;Maybe;Don't know;No;NA
27/08/2014 15:34;28|-38;32;M;Male;United Kingdom;NA;No;Yes;Yes;Sometimes;6-25;No;Yes;No;No;No;Don't know;Don't know;Somewhat easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 15:59;28|-38;32;M;Male;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Yes;Yes;No;NA
27/08/2014 16:32;28|-38;32;M;male;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;No;Not sure;No;Don't know;Don't know;Don't know;No;No;No;Some of them;No;Maybe;Don't know;No;NA
27/08/2014 16:39;28|-38;32;M;male;United Kingdom;NA;No;Yes;Yes;Sometimes;6-25;Yes;Yes;Yes;No;No;No;Don't know;Don't know;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 18:02;28|-38;32;M;male;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;Don't know;No;No;No;Don't know;Don't know;No;No;Yes;Yes;Yes;Yes;Yes;No;NA
27/08/2014 18:41;28|-38;32;M;Male;New Zealand;NA;No;No;Yes;Sometimes;6-25;No;Yes;No;No;No;No;Don't know;Very easy;No;No;Some of them;Yes;Maybe;Yes;Don't know;No;I suffer from mild depression and anxiety.
27/08/2014 19:05;28|-38;32;F;Female;Canada;NA;No;No;Yes;Often;More than 1000;No;No;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 19:41;28|-38;32;M;Male;United States;CA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;No;No;Yes;Don't know;Somewhat easy;No;No;Yes;Some of them;Maybe;Yes;Don't know;No;NA
27/08/2014 23:09;28|-38;32;M;Male;United States;MI;No;No;No;Sometimes;100-500;No;Yes;No;Yes;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;No;No;NA
27/08/2014 23:54;28|-38;32;M;Male;United States;TX;No;No;Yes;Sometimes;6-25;No;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;I went through a divorce and was pretty depressed I went to therapy and my boss (one of the owners) was extremely supportive. I'm not sure I would have got through that rough time with out my co-workers and boss.
28/08/2014 02:19;28|-38;32;M;male leaning androgynous;Canada;NA;No;No;No;Sometimes;26-100;Yes;Yes;No;Yes;No;No;Yes;Very difficult;Yes;Maybe;Some of them;No;No;Maybe;No;Yes;NA
28/08/2014 04:23;28|-38;32;M;M;United States;WA;No;No;Yes;Never;500-1000;No;No;Yes;Not sure;Yes;Yes;Don't know;Very easy;Maybe;No;No;No;No;No;Yes;No;NA
28/08/2014 04:34;28|-38;32;M;male;Germany;NA;Yes;No;No;Never;1-5;Yes;Yes;No;No;No;No;Don't know;Don't know;No;No;Some of them;Yes;No;Maybe;Don't know;No;NA
28/08/2014 05:14;28|-38;32;M;Male;United States;CA;No;No;No;Never;More than 1000;No;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;No;NA
28/08/2014 09:56;28|-38;32;M;Male;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don't know;Don't know;Yes;No;No;No;No;Yes;No;No;NA
28/08/2014 09:56;28|-38;32;M;Male;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;No;Yes;Yes;No;No;Yes;Very easy;No;No;No;Yes;No;No;Yes;No;NA
28/08/2014 10:00;28|-38;32;M;Male;United Kingdom;NA;No;No;Yes;Rarely;100-500;No;Yes;Don't know;No;No;No;Don't know;Don't know;Maybe;No;Yes;Yes;No;Maybe;No;Yes;NA
28/08/2014 10:01;28|-38;32;M;Male;United States;NY;Yes;No;Yes;Sometimes;1-5;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Very easy;No;No;Yes;Yes;Yes;Yes;Don't know;No;NA
28/08/2014 10:07;28|-38;32;M;Male;United States;PA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;Yes;Yes;Don't know;Don't know;Don't know;Very difficult;Yes;Maybe;Some of them;No;No;No;No;No;NA
28/08/2014 10:57;28|-38;32;M;male;Belgium;NA;No;No;No;NA;6-25;No;Yes;No;Yes;No;No;Don't know;Very difficult;Yes;Maybe;No;No;No;No;No;No;NA
28/08/2014 11:10;28|-38;32;M;Male;Italy;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;No;Somewhat difficult;Maybe;No;Some of them;No;Maybe;Maybe;No;No;Italians are somewhat behind for what concerns mental health care in the workplace.  Physical health care is very much accepted with a doctor that certifies your ailment.  Mental health is treated quite differently I believe because most people are willing to admit that physical ailments should be covered while mental ailments are almost considered non-existent in most respects.  
28/08/2014 12:05;28|-38;32;M;Male;United Kingdom;NA;No;No;No;NA;More than 1000;No;No;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Yes;Don't know;No;NA
28/08/2014 12:10;28|-38;32;Outro;Neuter;United Kingdom;NA;No;No;Yes;Sometimes;More than 1000;No;No;Don't know;No;Yes;Yes;Don't know;Don't know;No;No;Yes;Some of them;Yes;Yes;Yes;Yes;NA
28/08/2014 12:40;28|-38;32;M;Male;United Kingdom;NA;Yes;Yes;No;NA;1-5;No;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;No;Yes;No;Maybe;No;No;NA
28/08/2014 13:26;28|-38;32;F;Female;United States;CA;No;Yes;Yes;Often;100-500;No;Yes;Yes;No;No;Don't know;Don't know;Don't know;Yes;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 13:47;28|-38;32;M;M;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Somewhat easy;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don't know;No;NA
28/08/2014 17:02;28|-38;32;M;male;United Kingdom;NA;No;Yes;Yes;Rarely;6-25;No;No;No;No;No;No;No;Don't know;Yes;Maybe;Some of them;No;No;No;No;No;NA
28/08/2014 17:02;28|-38;32;M;male;United Kingdom;NA;No;Yes;Yes;Rarely;6-25;No;No;No;No;No;No;No;Don't know;Yes;Maybe;Some of them;No;No;No;No;No;NA
28/08/2014 17:10;28|-38;32;M;male;Germany;NA;Yes;No;No;Sometimes;1-5;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;No;No;NA
28/08/2014 17:12;28|-38;32;F;Female;United Kingdom;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Don't know;No;No;No;Don't know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;Yes;Don't know;Yes;NA
28/08/2014 17:34;28|-38;32;M;Male;United States;TN;Yes;Yes;Yes;Rarely;1-5;Yes;Yes;No;Yes;No;No;Don't know;Very difficult;Yes;No;Some of them;No;No;Maybe;Don't know;No;NA
28/08/2014 22:35;28|-38;32;M;Male;United States;WA;No;No;Yes;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
28/08/2014 23:16;28|-38;32;M;male;United States;WA;No;Yes;No;Sometimes;100-500;No;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;Yes;No;Some of them;No;No;No;Don't know;No;NA
29/08/2014 04:53;28|-38;32;M;Male;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;Don't know;No;No;No;Don't know;Very easy;No;No;No;Yes;No;Maybe;No;No;NA
29/08/2014 09:23;28|-38;32;M;Male;United Kingdom;NA;No;No;No;Rarely;500-1000;No;Yes;No;No;No;No;Don't know;Don't know;Yes;No;No;No;No;No;Don't know;No;NA
29/08/2014 10:12;28|-38;32;M;m;United States;TN;No;No;No;Never;6-25;No;Yes;Yes;Yes;Yes;Yes;Don't know;Somewhat easy;No;No;Yes;Yes;No;Maybe;Yes;No;NA
29/08/2014 10:13;28|-38;32;M;Male;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;Maybe;No;No;No;Maybe;Don't know;No;NA
29/08/2014 15:10;28|-38;32;M;male;Netherlands;NA;Yes;No;Yes;Sometimes;1-5;No;Yes;No;No;No;No;Yes;Very difficult;Maybe;No;Some of them;Yes;No;Maybe;No;No;NA
29/08/2014 16:30;28|-38;32;M;male;United Kingdom;NA;No;Yes;Yes;Sometimes;1-5;No;No;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;No;NA
29/08/2014 17:04;28|-38;32;M;Male;United States;IN;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Don't know;Yes;Don't know;No;No;Some of them;Yes;No;Maybe;Don't know;No;NA
29/08/2014 17:35;28|-38;32;M;Male;United States;TN;No;Yes;Yes;Often;100-500;No;Yes;No;Yes;No;No;Don't know;Very difficult;Yes;No;Yes;Yes;No;Yes;No;No;NA
30/08/2014 18:29;28|-38;32;M;Male;United Kingdom;NA;Yes;No;Yes;Rarely;1-5;No;Yes;No;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;No;Yes;No;Yes;NA
31/08/2014 15:23;28|-38;32;M;male;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;No;No;No;No;Don't know;Don't know;Maybe;No;No;No;No;No;Don't know;Yes;NA
01/09/2014 22:58;28|-38;32;M;male;United States;NC;No;No;No;Rarely;6-25;No;Yes;Yes;Not sure;No;Don't know;Don't know;Don't know;Maybe;No;No;Some of them;No;Maybe;Don't know;No;NA
02/09/2014 03:13;28|-38;32;M;Male;United States;CA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat difficult;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;Yes;NA
02/09/2014 13:18;28|-38;32;M;male;Canada;NA;Yes;No;No;Never;6-25;Yes;Yes;Don't know;Not sure;No;No;Don't know;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No;NA
05/09/2014 14:15;28|-38;32;M;Male;United States;CA;No;Yes;No;Sometimes;More than 1000;No;Yes;Yes;No;Yes;Don't know;Don't know;Don't know;Maybe;No;Yes;Yes;No;No;Don't know;No;NA
08/09/2014 21:30;28|-38;32;F;Female;United States;PA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;No;No;No;No;No;NA
26/09/2014 21:25;28|-38;32;F;Woman;United States;NY;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Yes;Don't know;Maybe;Maybe;Some of them;No;No;No;No;No;NA
21/02/2015 04:41;28|-38;32;M;Male;United States;TX;No;No;Yes;Often;26-100;Yes;Yes;Yes;Not sure;No;Don't know;Don't know;Very difficult;Yes;Maybe;Some of them;No;No;No;Don't know;No;NA
21/02/2015 06:06;28|-38;32;M;male;Ireland;NA;No;No;Yes;Sometimes;6-25;No;Yes;No;No;No;No;Don't know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Don't know;No;NA
21/02/2015 18:54;28|-38;32;F;Female;Ireland;NA;No;Yes;No;Never;More than 1000;No;Yes;Yes;Yes;Don't know;Yes;Yes;Don't know;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
05/05/2015 15:16;28|-38;32;F;female;United Kingdom;NA;No;No;No;NA;More than 1000;No;No;No;No;No;Don't know;Don't know;Don't know;Maybe;No;Some of them;Yes;No;Yes;No;No;NA
06/05/2015 16:55;28|-38;32;M;Male;United States;OR;No;No;No;Never;100-500;No;Yes;Yes;Not sure;Don't know;Yes;Don't know;Somewhat easy;No;No;No;Some of them;Maybe;Yes;Don't know;No;NA
26/09/2015 01:07;28|-38;32;M;Male;United States;IL;No;Yes;Yes;Often;26-100;Yes;Yes;Yes;Yes;No;No;Yes;Somewhat difficult;No;No;Some of them;Yes;No;No;Yes;No;NA
27/08/2014 11:31;28|-38;33;M;Male;United States;TN;NA;Yes;No;Sometimes;6-25;No;Yes;Yes;Not sure;No;Don't know;Don't know;Don't know;No;No;Yes;Yes;No;Maybe;Don't know;No;NA
27/08/2014 11:36;28|-38;33;M;male;United States;CA;No;Yes;Yes;Rarely;26-100;No;Yes;Yes;Not sure;Don't know;Yes;Yes;Don't know;No;No;Yes;Yes;No;Yes;Don't know;No;Relatively new job. Ask again later
27/08/2014 11:37;28|-38;33;M;male;United States;TN;No;No;No;NA;1-5;No;Yes;Don't know;Not sure;No;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;No;No;No;Don't know;No;NA
27/08/2014 11:45;28|-38;33;M;Male;United States;UT;No;No;No;NA;100-500;Yes;Yes;Don't know;Not sure;Don't know;Don't know;Don't know;Don't know;No;No;Some of them;Yes;Maybe;Maybe;Don't know;No;NA
27/08/2014 11:47;28|-38;33;M;male;Canada;NA;No;Yes;Yes;Often;6-25;Yes;Yes;Don't know;No;No;No;No;Somewhat difficult;Yes;No;No;No;No;Maybe;Don't know;No;In addition to my own mental health issues I've known several coworkers that may be suffering and I don't know how to tell them I empathize and that I want to help.
27/08/2014 11:56;28|-38;33;M;Male;United States;CA;No;No;No;Never;More than 1000;No;Yes;Don't know;Not sure;Yes;Don't know;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Yes;No;NA
27/08/2014 12:05;28|-38;33;M;Male;United States;CA;No;Yes;No;Never;More than 1000;No;Yes;No;No;No;No;Don't know;Don't know;Yes;No;No;No;No;Maybe;No;No;NA
27/08/2014 12:18;28|-38;33;M;Male;United States;AZ;No;No;Yes;Sometimes;6-25;No;Yes;No;Yes;No;No;Don't know;Somewhat easy;Maybe;No;Some of them;No;No;Maybe;No;No;NA
27/08/2014 12:20;28|-38;33;M;Male;United States;WI;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No;NA
27/08/2014 12:33;28|-38;33;M;Male;United States;MN;No;Yes;Yes;Sometimes;6-25;Yes;Yes;Don't know;No;Don't know;Don't know;Yes;Very easy;No;No;Yes;Yes;No;Maybe;Yes;No;NA
27/08/2014 12:34;28|-38;33;M;Male;United States;IL;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;No;Don't know;Very easy;Maybe;No;Yes;Some of them;No;Yes;No;No;NA
27/08/2014 12:46;28|-38;33;F;F;United States;WA;Yes;Yes;Yes;Sometimes;1-5;No;Yes;No;Yes;Yes;Yes;Yes;Very difficult;No;No;Some of them;Yes;No;Yes;Yes;No;Many of these questions become irrelevant once 'Yes' is selected for 'Are you self-employed'.  It would be preferable for there to be a 'Not Relevant' option on these.
27/08/2014 12:51;28|-38;33;M;Male;United States;TX;No;No;No;NA;6-25;Yes;Yes;Don't know;No;No;No;Don't know;Very easy;No;No;Yes;Yes;No;Maybe;Don't know;No;A close family member of mine struggles with mental health so I try not to stigmatize it. My employers/coworkers also seem compassionate toward any kind of health or family needs.
27/08/2014 13:12;28|-38;33;M;Male;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;Don't know;No;No;No;Don't know;Don't know;No;No;Yes;Yes;Yes;Yes;Don't know;No;NA
27/08/2014 13:32;28|-38;33;M;M;United States;CA;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 14:01;28|-38;33;M;Male;Canada;NA;No;No;No;NA;100-500;No;Yes;Yes;No;Yes;Yes;Yes;Don't know;No;No;Some of them;Yes;No;No;Don't know;No;NA
27/08/2014 14:18;28|-38;33;M;Male;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;No;Yes;Yes;Don't know;Don't know;Yes;No;No;No;No;Maybe;Don't know;No;NA
27/08/2014 14:32;28|-38;33;M;male;Germany;NA;Yes;Yes;Yes;Rarely;1-5;No;No;No;No;No;No;Don't know;Somewhat difficult;Yes;Yes;No;No;Maybe;No;Yes;Yes;NA
27/08/2014 14:39;28|-38;33;F;f;United States;WA;No;Yes;No;Sometimes;26-100;Yes;Yes;No;Yes;No;No;Don't know;Very difficult;Yes;Maybe;Some of them;Some of them;No;Maybe;No;No;NA
27/08/2014 14:41;28|-38;33;M;Male;United Kingdom;NA;No;No;No;Rarely;1-5;Yes;Yes;Don't know;No;No;No;Don't know;Don't know;Yes;Maybe;No;No;No;Maybe;No;No;NA
27/08/2014 14:54;28|-38;33;M;M;United States;IN;No;Yes;Yes;Sometimes;26-100;No;Yes;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 14:59;28|-38;33;F;Femake;United States;WA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don't know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 15:24;28|-38;33;F;Female;Sweden;NA;No;Yes;Yes;Rarely;More than 1000;No;Yes;Yes;Yes;No;Yes;Yes;Don't know;Maybe;No;Some of them;No;No;Yes;Don't know;No;NA
27/08/2014 15:27;28|-38;33;M;Male;United States;NH;No;Yes;Yes;Never;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Don't know;Yes;Maybe;Yes;Some of them;No;No;Yes;No;NA
27/08/2014 15:27;28|-38;33;M;Male;United States;CA;No;No;No;NA;More than 1000;Yes;Yes;Don't know;No;Don't know;Don't know;Don't know;Don't know;Yes;No;Some of them;No;No;Maybe;Yes;No;NA
27/08/2014 15:29;28|-38;33;M;male;United States;OH;No;Yes;Yes;Often;More than 1000;Yes;Yes;Yes;Yes;No;No;Don't know;Somewhat easy;Yes;No;No;No;No;No;No;No;NA
27/08/2014 15:38;28|-38;33;M;male;United States;MS;Yes;No;Yes;Often;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat easy;Yes;Maybe;Some of them;Some of them;Yes;Yes;Don't know;No;NA
27/08/2014 15:44;28|-38;33;F;female;United States;MA;No;No;No;NA;100-500;Yes;Yes;Yes;No;Don't know;No;Don't know;Don't know;No;No;Some of them;Yes;No;No;Yes;No;NA
27/08/2014 16:01;28|-38;33;F;Female ;United States;CA;No;No;No;Never;500-1000;No;Yes;Yes;Not sure;Yes;Yes;Don't know;Very easy;Maybe;No;Some of them;Yes;No;No;Yes;No;I currently have the best managers I've ever worked with. I don't have any issues but one of my coworkers recently did and it was handled extremely well. 
27/08/2014 16:21;28|-38;33;M;Male;Italy;NA;No;No;No;Never;6-25;No;No;No;No;No;No;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;No;No;NA
27/08/2014 16:42;28|-38;33;F;Female;United States;NY;No;No;Yes;Sometimes;500-1000;Yes;Yes;Yes;Yes;Yes;Yes;Don't know;Very easy;No;No;Some of them;Some of them;No;No;Don't know;No;NA
27/08/2014 17:09;28|-38;33;M;Male;Germany;NA;No;No;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;No;Yes;Very easy;Yes;Yes;Some of them;Some of them;No;Maybe;No;No;NA
27/08/2014 19:13;28|-38;33;M;M;United States;NY;No;No;No;NA;26-100;No;Yes;Don't know;No;Don't know;Don't know;Don't know;Don't know;Yes;No;Some of them;No;No;Maybe;Don't know;No;I'm afraid I haven't seen mental health issues arise at work yet. They are very accommodating with maternity leave but I don't know how that translates to anything else.
27/08/2014 19:27;28|-38;33;M;Male;Australia;NA;No;No;No;Never;More than 1000;No;Yes;Don't know;Not sure;Don't know;Don't know;Yes;Very easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No;NA
27/08/2014 20:55;28|-38;33;M;M;United States;MI;No;Yes;No;Sometimes;6-25;Yes;Yes;Don't know;Not sure;No;No;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No;NA
27/08/2014 22:36;28|-38;33;M;Male;United States;WI;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Not sure;No;No;Yes;Somewhat difficult;Yes;Yes;No;No;No;No;No;No;NA
28/08/2014 08:43;28|-38;33;M;male;Bulgaria;NA;No;No;Yes;Rarely;26-100;Yes;Yes;No;No;No;No;Don't know;Somewhat easy;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;Yes;NA
28/08/2014 09:40;28|-38;33;F;female;United States;NC;No;Yes;Yes;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Yes;No;NA
28/08/2014 09:57;28|-38;33;M;M;United States;WA;Yes;Yes;Yes;Rarely;1-5;Yes;Yes;No;Yes;Yes;Yes;No;Very difficult;No;No;Yes;Yes;No;No;Yes;Yes;NA
28/08/2014 10:13;28|-38;33;M;Male;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;Don't know;No;No;No;Don't know;Don't know;Maybe;No;Some of them;Some of them;No;Maybe;Don't know;No;NA
28/08/2014 10:18;28|-38;33;M;Male;United States;WY;No;Yes;Yes;Sometimes;1-5;No;No;No;Yes;No;No;Don't know;Don't know;No;No;Some of them;Yes;Maybe;Maybe;Don't know;No;NA
28/08/2014 10:42;28|-38;33;M;Male;United Kingdom;NA;Yes;No;No;Never;100-500;No;No;No;Not sure;No;No;Don't know;Very easy;No;No;Yes;Some of them;No;Yes;No;No;NA
28/08/2014 10:47;28|-38;33;M;Male;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;Yes;Don't know;Not sure;No;No;Don't know;Don't know;Maybe;No;Some of them;No;No;Maybe;Don't know;No;NA
28/08/2014 11:19;28|-38;33;M;m;Norway;NA;No;Yes;No;NA;26-100;No;Yes;Yes;Yes;No;No;Don't know;Very easy;No;No;Some of them;Yes;No;No;Don't know;No;NA
28/08/2014 11:50;28|-38;33;F;Female;United States;AZ;Yes;Yes;Yes;Sometimes;1-5;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Yes;Some of them;No;No;No;No;No;NA
28/08/2014 12:02;28|-38;33;M;Male;United States;VA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;No;Yes;No;No;Yes;Very easy;Maybe;Maybe;Yes;Yes;No;No;Yes;No;My current work situation was constructed in part because of my mental health issues. One of the reasons I'm self employed is to give me the most flexibility for coping with my mental health issues.I have been removed from a client project in the past because of a mental health condition. This was while I was an employee for a large consulting company. 
28/08/2014 12:19;28|-38;33;M;Male;United States;WI;No;No;Yes;Sometimes;6-25;Yes;Yes;No;Yes;No;No;Yes;Somewhat difficult;No;No;Yes;Yes;Yes;Yes;Don't know;No;NA
28/08/2014 12:22;28|-38;33;M;M;United States;CA;Yes;No;No;NA;1-5;No;Yes;Don't know;No;No;No;Don't know;Don't know;No;No;Yes;Yes;No;Maybe;Don't know;No;NA
28/08/2014 13:01;28|-38;33;M;Male;United States;NY;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Don't know;Don't know;Don't know;Don't know;Maybe;Maybe;Some of them;Some of them;No;No;Don't know;No;NA
28/08/2014 16:55;28|-38;33;M;male;United States;TN;No;Yes;No;NA;26-100;No;No;Yes;No;No;No;Yes;Somewhat difficult;No;No;Some of them;Some of them;No;No;Don't know;No;NA
