Timestamp;Age_;Age;Gender_;Gender;Continent_;Country;state;self_employed;family_history;treatment;work_interfere;no_employees;remote_work;tech_company;benefits;care_options;wellness_program;seek_help;anonymity;leave;mental_health_consequence;phys_health_consequence;coworkers;supervisor;mental_health_interview;phys_health_interview;mental_vs_physical;obs_consequence
21/02/2015 09:19;28|-38;31;M;Male;Europe;Philippines;NA;No;No;No;Sometimes;More than 1000;No;Yes;Don t know;No;No;No;Don t know;Very difficult;Yes;Yes;Some of them;No;No;Maybe;No;Yes
06/04/2015 14:58;28|-38;31;M;male;Europe;Germany;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Don t know;No;No;No;Yes;Somewhat easy;No;No;Some of them;No;No;No;Don t know;No
11/04/2015 14:35;28|-38;31;M;Male;Europe;Poland;NA;Yes;No;Yes;Often;6-25;Yes;Yes;No;No;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;No;No;No;Don t know;No
27/08/2014 11:29;28|-38;32;M;Male;North America;Canada;NA;NA;No;No;Rarely;6-25;No;Yes;No;No;No;No;Don t know;Somewhat difficult;No;No;Yes;Yes;Yes;Yes;No;No
27/08/2014 11:34;28|-38;32;M;Male;North America;United States;TN;NA;No;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;No;No
27/08/2014 11:39;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;Never;6-25;Yes;Yes;No;No;No;No;Don t know;Don t know;Yes;Yes;Some of them;Some of them;No;Maybe;No;No
27/08/2014 11:45;28|-38;32;M;Male;North America;United States;TN;No;No;No;Never;1-5;Yes;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 11:46;28|-38;32;M;maile;North America;United States;TN;No;Yes;No;NA;6-25;Yes;Yes;Don t know;No;No;No;Don t know;Somewhat easy;No;No;Yes;Yes;No;No;Yes;No
27/08/2014 11:59;28|-38;32;M;Male;North America;United States;UT;No;Yes;Yes;Sometimes;26-100;Yes;Yes;No;No;No;No;Don t know;Somewhat difficult;Yes;No;Some of them;No;No;Yes;No;No
27/08/2014 12:11;28|-38;32;M;M;North America;United States;IL;No;No;No;NA;500-1000;No;Yes;Don t know;No;No;Don t know;Don t know;Don t know;No;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 12:28;28|-38;32;M;Male;North America;United States;WA;No;No;Yes;Sometimes;26-100;No;Yes;Yes;No;Yes;Yes;Yes;Somewhat difficult;Maybe;No;Some of them;Yes;No;Maybe;Yes;No
27/08/2014 12:31;28|-38;32;M;Male;North America;United States;NY;No;No;No;Never;100-500;No;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 12:34;28|-38;32;M;M;North America;United States;OR;No;No;Yes;Rarely;100-500;No;Yes;Yes;Yes;No;Yes;Yes;Don t know;Yes;No;No;Yes;No;No;Don t know;No
27/08/2014 12:35;28|-38;32;M;male;North America;United States;CA;No;No;No;Rarely;1-5;Yes;Yes;No;Yes;No;No;Don t know;Very difficult;Maybe;No;Yes;Some of them;No;Yes;Don t know;No
27/08/2014 12:40;28|-38;32;M;male;North America;United States;CA;No;Yes;No;Never;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Very easy;No;No;Some of them;Some of them;No;Maybe;No;No
27/08/2014 12:50;28|-38;32;F;Female;North America;United States;MA;No;No;Yes;Often;6-25;Yes;Yes;Yes;Not sure;Don t know;Don t know;Yes;Very easy;No;No;Yes;Yes;No;No;Yes;Yes
27/08/2014 12:54;28|-38;32;F;female;Europe;Germany;NA;No;No;No;Sometimes;100-500;No;Yes;No;No;No;No;Don t know;Very difficult;Yes;Yes;Some of them;No;No;No;No;Yes
27/08/2014 13:02;28|-38;32;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;100-500;Yes;Yes;Don t know;Not sure;No;No;Don t know;Somewhat difficult;Yes;Maybe;No;No;No;No;No;Yes
27/08/2014 13:07;28|-38;32;F;F;North America;United States;TX;No;Yes;Yes;Sometimes;6-25;No;Yes;Don t know;No;No;No;No;Don t know;Yes;Maybe;Some of them;Some of them;No;Maybe;No;Yes
27/08/2014 13:07;28|-38;32;F;f;North America;United States;MA;No;No;Yes;Sometimes;100-500;No;No;Yes;Yes;Don t know;Don t know;Yes;Very easy;No;No;Yes;Yes;No;Yes;Yes;No
27/08/2014 13:18;28|-38;32;M;male;North America;United States;WA;No;No;No;Rarely;1-5;Yes;Yes;No;Yes;No;No;Don t know;Very difficult;No;No;Some of them;Yes;No;Maybe;Yes;No
27/08/2014 13:37;28|-38;32;M;M;North America;United States;NC;No;Yes;Yes;Sometimes;1-5;Yes;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;Yes;Yes;No;Yes;Don t know;No
27/08/2014 13:53;28|-38;32;M;male;North America;United States;NV;No;No;No;NA;6-25;No;Yes;No;Yes;No;Don t know;Don t know;Very easy;No;No;Some of them;Yes;No;Maybe;Don t know;No
27/08/2014 13:54;28|-38;32;M;Male;Europe;United Kingdom;NA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Very easy;Maybe;Maybe;Yes;Some of them;Maybe;Maybe;Don t know;Yes
27/08/2014 13:55;28|-38;32;M;Male;North America;United States;CO;No;No;No;Never;6-25;Yes;Yes;No;No;No;No;Don t know;Very easy;No;No;Yes;Yes;No;No;Don t know;No
27/08/2014 14:15;28|-38;32;M;Male;North America;United States;CA;No;No;No;Never;More than 1000;No;Yes;Yes;No;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 14:28;28|-38;32;M;Male;North America;United States;OR;No;No;No;Never;500-1000;No;Yes;Yes;Not sure;Don t know;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
27/08/2014 15:05;28|-38;32;M;Male;North America;United States;MI;No;Yes;Yes;Rarely;More than 1000;No;No;Yes;Yes;Yes;Yes;Yes;Don t know;No;No;Some of them;Yes;No;Yes;Yes;No
27/08/2014 15:22;28|-38;32;F;F;North America;United States;WA;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;No;Some of them;Yes;No;Maybe;Yes;No
27/08/2014 15:25;28|-38;32;F;female;North America;United States;AL;No;No;No;Never;100-500;No;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;No;Some of them;No;Maybe;Don t know;No
27/08/2014 15:34;28|-38;32;M;Male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;6-25;No;Yes;No;No;No;Don t know;Don t know;Somewhat easy;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 15:59;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Yes;Yes;No
27/08/2014 16:32;28|-38;32;M;male;Europe;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;No;Not sure;No;Don t know;Don t know;Don t know;No;No;No;Some of them;No;Maybe;Don t know;No
27/08/2014 16:39;28|-38;32;M;male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;6-25;Yes;Yes;Yes;No;No;No;Don t know;Don t know;No;No;Yes;Yes;Maybe;Maybe;Yes;No
27/08/2014 18:02;28|-38;32;M;male;Europe;United Kingdom;NA;No;No;No;Never;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;No;No;Yes;Yes;Yes;Yes;Yes;No
27/08/2014 18:41;28|-38;32;M;Male;Oceania;New Zealand;NA;No;No;Yes;Sometimes;6-25;No;Yes;No;No;No;No;Don t know;Very easy;No;No;Some of them;Yes;Maybe;Yes;Don t know;No
27/08/2014 19:05;28|-38;32;F;Female;North America;Canada;NA;No;No;Yes;Often;More than 1000;No;No;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 19:41;28|-38;32;M;Male;North America;United States;CA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;No;No;Yes;Don t know;Somewhat easy;No;No;Yes;Some of them;Maybe;Yes;Don t know;No
27/08/2014 23:09;28|-38;32;M;Male;North America;United States;MI;No;No;No;Sometimes;100-500;No;Yes;No;Yes;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;No;No;No
27/08/2014 23:54;28|-38;32;M;Male;North America;United States;TX;No;No;Yes;Sometimes;6-25;No;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
28/08/2014 02:19;28|-38;32;M;male leaning androgynous;North America;Canada;NA;No;No;No;Sometimes;26-100;Yes;Yes;No;Yes;No;No;Yes;Very difficult;Yes;Maybe;Some of them;No;No;Maybe;No;Yes
28/08/2014 04:23;28|-38;32;M;M;North America;United States;WA;No;No;Yes;Never;500-1000;No;No;Yes;Not sure;Yes;Yes;Don t know;Very easy;Maybe;No;No;No;No;No;Yes;No
28/08/2014 04:34;28|-38;32;M;male;Europe;Germany;NA;Yes;No;No;Never;1-5;Yes;Yes;No;No;No;No;Don t know;Don t know;No;No;Some of them;Yes;No;Maybe;Don t know;No
28/08/2014 05:14;28|-38;32;M;Male;North America;United States;CA;No;No;No;Never;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;No;Don t know;No
28/08/2014 09:56;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Yes;No;No;No;No;Yes;No;No
28/08/2014 09:56;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;No;Yes;Yes;No;No;Yes;Very easy;No;No;No;Yes;No;No;Yes;No
28/08/2014 10:00;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;Yes;Rarely;100-500;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Yes;Yes;No;Maybe;No;Yes
28/08/2014 10:01;28|-38;32;M;Male;North America;United States;NY;Yes;No;Yes;Sometimes;1-5;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Very easy;No;No;Yes;Yes;Yes;Yes;Don t know;No
28/08/2014 10:07;28|-38;32;M;Male;North America;United States;PA;Yes;Yes;Yes;Sometimes;1-5;Yes;Yes;Yes;Yes;Don t know;Don t know;Don t know;Very difficult;Yes;Maybe;Some of them;No;No;No;No;No
28/08/2014 10:57;28|-38;32;M;male;Europe;Belgium;NA;No;No;No;NA;6-25;No;Yes;No;Yes;No;No;Don t know;Very difficult;Yes;Maybe;No;No;No;No;No;No
28/08/2014 11:10;28|-38;32;M;Male;Europe;Italy;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;No;Somewhat difficult;Maybe;No;Some of them;No;Maybe;Maybe;No;No
28/08/2014 12:05;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;NA;More than 1000;No;No;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Yes;Don t know;No
28/08/2014 12:10;28|-38;32;Outro;Neuter;Europe;United Kingdom;NA;No;No;Yes;Sometimes;More than 1000;No;No;Don t know;No;Yes;Yes;Don t know;Don t know;No;No;Yes;Some of them;Yes;Yes;Yes;Yes
28/08/2014 12:40;28|-38;32;M;Male;Europe;United Kingdom;NA;Yes;Yes;No;NA;1-5;No;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;No;Yes;No;Maybe;No;No
28/08/2014 13:26;28|-38;32;F;Female;North America;United States;CA;No;Yes;Yes;Often;100-500;No;Yes;Yes;No;No;Don t know;Don t know;Don t know;Yes;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 13:47;28|-38;32;M;M;Europe;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Somewhat easy;Maybe;Maybe;Some of them;Some of them;Maybe;Maybe;Don t know;No
28/08/2014 17:02;28|-38;32;M;male;Europe;United Kingdom;NA;No;Yes;Yes;Rarely;6-25;No;No;No;No;No;No;No;Don t know;Yes;Maybe;Some of them;No;No;No;No;No
28/08/2014 17:02;28|-38;32;M;male;Europe;United Kingdom;NA;No;Yes;Yes;Rarely;6-25;No;No;No;No;No;No;No;Don t know;Yes;Maybe;Some of them;No;No;No;No;No
28/08/2014 17:10;28|-38;32;M;male;Europe;Germany;NA;Yes;No;No;Sometimes;1-5;Yes;Yes;No;Yes;No;No;Yes;Somewhat easy;No;No;Some of them;Some of them;Maybe;Maybe;No;No
28/08/2014 17:12;28|-38;32;F;Female;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;100-500;No;Yes;Don t know;No;No;No;Don t know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;Yes;Don t know;Yes
28/08/2014 17:34;28|-38;32;M;Male;North America;United States;TN;Yes;Yes;Yes;Rarely;1-5;Yes;Yes;No;Yes;No;No;Don t know;Very difficult;Yes;No;Some of them;No;No;Maybe;Don t know;No
28/08/2014 22:35;28|-38;32;M;Male;North America;United States;WA;No;No;Yes;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;No;Some of them;Some of them;No;No;Don t know;No
28/08/2014 23:16;28|-38;32;M;male;North America;United States;WA;No;Yes;No;Sometimes;100-500;No;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;Yes;No;Some of them;No;No;No;Don t know;No
29/08/2014 04:53;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;Don t know;No;No;No;Don t know;Very easy;No;No;No;Yes;No;Maybe;No;No
29/08/2014 09:23;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;Rarely;500-1000;No;Yes;No;No;No;No;Don t know;Don t know;Yes;No;No;No;No;No;Don t know;No
29/08/2014 10:12;28|-38;32;M;m;North America;United States;TN;No;No;No;Never;6-25;No;Yes;Yes;Yes;Yes;Yes;Don t know;Somewhat easy;No;No;Yes;Yes;No;Maybe;Yes;No
29/08/2014 10:13;28|-38;32;M;Male;Europe;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;Maybe;No;No;No;Maybe;Don t know;No
29/08/2014 15:10;28|-38;32;M;male;Europe;Netherlands;NA;Yes;No;Yes;Sometimes;1-5;No;Yes;No;No;No;No;Yes;Very difficult;Maybe;No;Some of them;Yes;No;Maybe;No;No
29/08/2014 16:30;28|-38;32;M;male;Europe;United Kingdom;NA;No;Yes;Yes;Sometimes;1-5;No;No;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Maybe;Some of them;Some of them;No;Maybe;No;No
29/08/2014 17:04;28|-38;32;M;Male;North America;United States;IN;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Don t know;Yes;Don t know;No;No;Some of them;Yes;No;Maybe;Don t know;No
29/08/2014 17:35;28|-38;32;M;Male;North America;United States;TN;No;Yes;Yes;Often;100-500;No;Yes;No;Yes;No;No;Don t know;Very difficult;Yes;No;Yes;Yes;No;Yes;No;No
30/08/2014 18:29;28|-38;32;M;Male;Europe;United Kingdom;NA;Yes;No;Yes;Rarely;1-5;No;Yes;No;Yes;Yes;Yes;Yes;Very easy;No;No;Some of them;Yes;No;Yes;No;Yes
31/08/2014 15:23;28|-38;32;M;male;Europe;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;No;No;No;No;Don t know;Don t know;Maybe;No;No;No;No;No;Don t know;Yes
01/09/2014 22:58;28|-38;32;M;male;North America;United States;NC;No;No;No;Rarely;6-25;No;Yes;Yes;Not sure;No;Don t know;Don t know;Don t know;Maybe;No;No;Some of them;No;Maybe;Don t know;No
02/09/2014 03:13;28|-38;32;M;Male;North America;United States;CA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat difficult;Maybe;Maybe;Some of them;Some of them;No;No;Don t know;Yes
02/09/2014 13:18;28|-38;32;M;male;North America;Canada;NA;Yes;No;No;Never;6-25;Yes;Yes;Don t know;Not sure;No;No;Don t know;Very easy;No;No;Yes;Yes;Maybe;Maybe;Yes;No
05/09/2014 14:15;28|-38;32;M;Male;North America;United States;CA;No;Yes;No;Sometimes;More than 1000;No;Yes;Yes;No;Yes;Don t know;Don t know;Don t know;Maybe;No;Yes;Yes;No;No;Don t know;No
08/09/2014 21:30;28|-38;32;F;Female;North America;United States;PA;No;No;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;No;No;No;No;No
26/09/2014 21:25;28|-38;32;F;Woman;North America;United States;NY;No;No;Yes;Sometimes;26-100;No;Yes;Yes;Yes;No;No;Yes;Don t know;Maybe;Maybe;Some of them;No;No;No;No;No
21/02/2015 04:41;28|-38;32;M;Male;North America;United States;TX;No;No;Yes;Often;26-100;Yes;Yes;Yes;Not sure;No;Don t know;Don t know;Very difficult;Yes;Maybe;Some of them;No;No;No;Don t know;No
21/02/2015 06:06;28|-38;32;M;male;Europe;Ireland;NA;No;No;Yes;Sometimes;6-25;No;Yes;No;No;No;No;Don t know;Somewhat easy;No;No;Some of them;Yes;No;Maybe;Don t know;No
21/02/2015 18:54;28|-38;32;F;Female;Europe;Ireland;NA;No;Yes;No;Never;More than 1000;No;Yes;Yes;Yes;Don t know;Yes;Yes;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
05/05/2015 15:16;28|-38;32;F;female;Europe;United Kingdom;NA;No;No;No;NA;More than 1000;No;No;No;No;No;Don t know;Don t know;Don t know;Maybe;No;Some of them;Yes;No;Yes;No;No
06/05/2015 16:55;28|-38;32;M;Male;North America;United States;OR;No;No;No;Never;100-500;No;Yes;Yes;Not sure;Don t know;Yes;Don t know;Somewhat easy;No;No;No;Some of them;Maybe;Yes;Don t know;No
26/09/2015 01:07;28|-38;32;M;Male;North America;United States;IL;No;Yes;Yes;Often;26-100;Yes;Yes;Yes;Yes;No;No;Yes;Somewhat difficult;No;No;Some of them;Yes;No;No;Yes;No
27/08/2014 11:31;28|-38;33;M;Male;North America;United States;TN;NA;Yes;No;Sometimes;6-25;No;Yes;Yes;Not sure;No;Don t know;Don t know;Don t know;No;No;Yes;Yes;No;Maybe;Don t know;No
27/08/2014 11:36;28|-38;33;M;male;North America;United States;CA;No;Yes;Yes;Rarely;26-100;No;Yes;Yes;Not sure;Don t know;Yes;Yes;Don t know;No;No;Yes;Yes;No;Yes;Don t know;No
27/08/2014 11:37;28|-38;33;M;male;North America;United States;TN;No;No;No;NA;1-5;No;Yes;Don t know;Not sure;No;Don t know;Don t know;Don t know;Maybe;Maybe;Some of them;No;No;No;Don t know;No
27/08/2014 11:45;28|-38;33;M;Male;North America;United States;UT;No;No;No;NA;100-500;Yes;Yes;Don t know;Not sure;Don t know;Don t know;Don t know;Don t know;No;No;Some of them;Yes;Maybe;Maybe;Don t know;No
27/08/2014 11:47;28|-38;33;M;male;North America;Canada;NA;No;Yes;Yes;Often;6-25;Yes;Yes;Don t know;No;No;No;No;Somewhat difficult;Yes;No;No;No;No;Maybe;Don t know;No
27/08/2014 11:56;28|-38;33;M;Male;North America;United States;CA;No;No;No;Never;More than 1000;No;Yes;Don t know;Not sure;Yes;Don t know;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Yes;No
27/08/2014 12:05;28|-38;33;M;Male;North America;United States;CA;No;Yes;No;Never;More than 1000;No;Yes;No;No;No;No;Don t know;Don t know;Yes;No;No;No;No;Maybe;No;No
27/08/2014 12:18;28|-38;33;M;Male;North America;United States;AZ;No;No;Yes;Sometimes;6-25;No;Yes;No;Yes;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;No;No;Maybe;No;No
27/08/2014 12:20;28|-38;33;M;Male;North America;United States;WI;No;Yes;Yes;Sometimes;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;Maybe;Maybe;Yes;No
27/08/2014 12:33;28|-38;33;M;Male;North America;United States;MN;No;Yes;Yes;Sometimes;6-25;Yes;Yes;Don t know;No;Don t know;Don t know;Yes;Very easy;No;No;Yes;Yes;No;Maybe;Yes;No
27/08/2014 12:34;28|-38;33;M;Male;North America;United States;IL;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;Yes;No;No;Don t know;Very easy;Maybe;No;Yes;Some of them;No;Yes;No;No
27/08/2014 12:46;28|-38;33;F;F;North America;United States;WA;Yes;Yes;Yes;Sometimes;1-5;No;Yes;No;Yes;Yes;Yes;Yes;Very difficult;No;No;Some of them;Yes;No;Yes;Yes;No
27/08/2014 12:51;28|-38;33;M;Male;North America;United States;TX;No;No;No;NA;6-25;Yes;Yes;Don t know;No;No;No;Don t know;Very easy;No;No;Yes;Yes;No;Maybe;Don t know;No
27/08/2014 13:12;28|-38;33;M;Male;Europe;United Kingdom;NA;No;No;No;NA;26-100;No;Yes;Don t know;No;No;No;Don t know;Don t know;No;No;Yes;Yes;Yes;Yes;Don t know;No
27/08/2014 13:32;28|-38;33;M;M;North America;United States;CA;No;Yes;Yes;Sometimes;26-100;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 14:01;28|-38;33;M;Male;North America;Canada;NA;No;No;No;NA;100-500;No;Yes;Yes;No;Yes;Yes;Yes;Don t know;No;No;Some of them;Yes;No;No;Don t know;No
27/08/2014 14:18;28|-38;33;M;Male;North America;United States;CA;No;Yes;Yes;Sometimes;More than 1000;No;Yes;Yes;No;Yes;Yes;Don t know;Don t know;Yes;No;No;No;No;Maybe;Don t know;No
27/08/2014 14:32;28|-38;33;M;male;Europe;Germany;NA;Yes;Yes;Yes;Rarely;1-5;No;No;No;No;No;No;Don t know;Somewhat difficult;Yes;Yes;No;No;Maybe;No;Yes;Yes
27/08/2014 14:39;28|-38;33;F;f;North America;United States;WA;No;Yes;No;Sometimes;26-100;Yes;Yes;No;Yes;No;No;Don t know;Very difficult;Yes;Maybe;Some of them;Some of them;No;Maybe;No;No
27/08/2014 14:41;28|-38;33;M;Male;Europe;United Kingdom;NA;No;No;No;Rarely;1-5;Yes;Yes;Don t know;No;No;No;Don t know;Don t know;Yes;Maybe;No;No;No;Maybe;No;No
27/08/2014 14:54;28|-38;33;M;M;North America;United States;IN;No;Yes;Yes;Sometimes;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 14:59;28|-38;33;F;Femake;North America;United States;WA;No;No;No;NA;6-25;No;Yes;No;No;No;No;Don t know;Somewhat difficult;Maybe;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 15:24;28|-38;33;F;Female;Europe;Sweden;NA;No;Yes;Yes;Rarely;More than 1000;No;Yes;Yes;Yes;No;Yes;Yes;Don t know;Maybe;No;Some of them;No;No;Yes;Don t know;No
27/08/2014 15:27;28|-38;33;M;Male;North America;United States;NH;No;Yes;Yes;Never;26-100;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Don t know;Yes;Maybe;Yes;Some of them;No;No;Yes;No
27/08/2014 15:27;28|-38;33;M;Male;North America;United States;CA;No;No;No;NA;More than 1000;Yes;Yes;Don t know;No;Don t know;Don t know;Don t know;Don t know;Yes;No;Some of them;No;No;Maybe;Yes;No
27/08/2014 15:29;28|-38;33;M;male;North America;United States;OH;No;Yes;Yes;Often;More than 1000;Yes;Yes;Yes;Yes;No;No;Don t know;Somewhat easy;Yes;No;No;No;No;No;No;No
27/08/2014 15:38;28|-38;33;M;male;North America;United States;MS;Yes;No;Yes;Often;1-5;Yes;Yes;No;No;No;No;Yes;Somewhat easy;Yes;Maybe;Some of them;Some of them;Yes;Yes;Don t know;No
27/08/2014 15:44;28|-38;33;F;female;North America;United States;MA;No;No;No;NA;100-500;Yes;Yes;Yes;No;Don t know;No;Don t know;Don t know;No;No;Some of them;Yes;No;No;Yes;No
27/08/2014 16:01;28|-38;33;F;Female ;North America;United States;CA;No;No;No;Never;500-1000;No;Yes;Yes;Not sure;Yes;Yes;Don t know;Very easy;Maybe;No;Some of them;Yes;No;No;Yes;No
27/08/2014 16:21;28|-38;33;M;Male;Europe;Italy;NA;No;No;No;Never;6-25;No;No;No;No;No;No;Don t know;Don t know;Maybe;Maybe;Some of them;Some of them;No;No;No;No
27/08/2014 16:42;28|-38;33;F;Female;North America;United States;NY;No;No;Yes;Sometimes;500-1000;Yes;Yes;Yes;Yes;Yes;Yes;Don t know;Very easy;No;No;Some of them;Some of them;No;No;Don t know;No
27/08/2014 17:09;28|-38;33;M;Male;Europe;Germany;NA;No;No;Yes;Sometimes;6-25;No;Yes;Yes;Yes;No;No;Yes;Very easy;Yes;Yes;Some of them;Some of them;No;Maybe;No;No
27/08/2014 19:13;28|-38;33;M;M;North America;United States;NY;No;No;No;NA;26-100;No;Yes;Don t know;No;Don t know;Don t know;Don t know;Don t know;Yes;No;Some of them;No;No;Maybe;Don t know;No
27/08/2014 19:27;28|-38;33;M;Male;Australia;Australia;NA;No;No;No;Never;More than 1000;No;Yes;Don t know;Not sure;Don t know;Don t know;Yes;Very easy;No;No;Some of them;Yes;Maybe;Yes;Yes;No
27/08/2014 20:55;28|-38;33;M;M;North America;United States;MI;No;Yes;No;Sometimes;6-25;Yes;Yes;Don t know;Not sure;No;No;Yes;Very easy;No;No;Some of them;Yes;No;No;Yes;No
27/08/2014 22:36;28|-38;33;M;Male;North America;United States;WI;No;Yes;Yes;Sometimes;100-500;No;No;Yes;Not sure;No;No;Yes;Somewhat difficult;Yes;Yes;No;No;No;No;No;No
28/08/2014 08:43;28|-38;33;M;male;Europe;Bulgaria;NA;No;No;Yes;Rarely;26-100;Yes;Yes;No;No;No;No;Don t know;Somewhat easy;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;Yes
28/08/2014 09:40;28|-38;33;F;female;North America;United States;NC;No;Yes;Yes;Rarely;More than 1000;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;No;No;Some of them;Yes;No;No;Yes;No
28/08/2014 09:57;28|-38;33;M;M;North America;United States;WA;Yes;Yes;Yes;Rarely;1-5;Yes;Yes;No;Yes;Yes;Yes;No;Very difficult;No;No;Yes;Yes;No;No;Yes;Yes
28/08/2014 10:13;28|-38;33;M;Male;Europe;United Kingdom;NA;No;No;No;NA;6-25;No;Yes;Don t know;No;No;No;Don t know;Don t know;Maybe;No;Some of them;Some of them;No;Maybe;Don t know;No
28/08/2014 10:18;28|-38;33;M;Male;North America;United States;WY;No;Yes;Yes;Sometimes;1-5;No;No;No;Yes;No;No;Don t know;Don t know;No;No;Some of them;Yes;Maybe;Maybe;Don t know;No
28/08/2014 10:42;28|-38;33;M;Male;Europe;United Kingdom;NA;Yes;No;No;Never;100-500;No;No;No;Not sure;No;No;Don t know;Very easy;No;No;Yes;Some of them;No;Yes;No;No
28/08/2014 10:47;28|-38;33;M;Male;Europe;United Kingdom;NA;No;No;Yes;Sometimes;26-100;No;Yes;Don t know;Not sure;No;No;Don t know;Don t know;Maybe;No;Some of them;No;No;Maybe;Don t know;No
28/08/2014 11:19;28|-38;33;M;m;Europe;Norway;NA;No;Yes;No;NA;26-100;No;Yes;Yes;Yes;No;No;Don t know;Very easy;No;No;Some of them;Yes;No;No;Don t know;No
28/08/2014 11:50;28|-38;33;F;Female;North America;United States;AZ;Yes;Yes;Yes;Sometimes;1-5;No;Yes;Yes;Yes;Yes;Yes;Yes;Somewhat easy;Maybe;Yes;Some of them;No;No;No;No;No
